,Wi-1,Wi-2,Wi-3,H11-1,H11-2,H11-3,hgnc_symbol
ENSG00000141738,9.456614735,9.429189506,9.754753855,8.985227711,9.265145217,9.261708433,GRB7
ENSG00000161405,5.677261421,6.029684969,5.798853599,5.511936063,5.650840947,5.189162296,IKZF3
ENSG00000073605,7.034675336,6.88840877,8.49733603,7.508615169,6.872688099,6.611323327,GSDMB
ENSG00000172057,10.79741247,10.52248282,10.11498199,10.14079467,10.39100794,10.43399541,ORMDL3
ENSG00000264968,5.626144188,5.445850141,5.621870739,5.584068768,5.189162296,5.432258496,NA
ENSG00000167914,5.189162296,5.189162296,5.621870739,5.417635302,5.420739173,5.432258496,GSDMA
ENSG00000108344,12.45919733,12.34564656,12.28250196,12.46292277,12.66565598,12.77022217,PSMD3
ENSG00000008838,11.25173786,11.00963802,10.86880012,11.14451045,10.95670591,11.18398943,MED24
ENSG00000126351,9.277487852,9.090897534,8.863582274,9.086503066,8.901119175,9.201692569,THRA
ENSG00000126368,8.051245581,8.055154858,8.026522834,7.87711532,7.82817144,7.792273191,NR1D1
ENSG00000279199,5.498743378,5.863047618,5.798853599,5.905045407,5.420739173,5.532547962,NA
ENSG00000188895,11.13701673,10.51221808,10.94339857,10.80761827,10.46888213,10.56245784,MSL1
ENSG00000108349,12.03388868,11.7107909,11.74766881,11.67336189,11.65827421,11.79060558,CASC3
ENSG00000108352,8.917012457,8.816951655,8.953432246,9.026603212,8.800424858,8.549507154,RAPGEFL1
ENSG00000171475,10.24000272,10.25062109,10.17266571,9.97436274,10.31510261,10.25418845,WIPF2
ENSG00000094804,11.78842761,11.36615833,11.33684644,11.34194177,11.52901253,11.76328377,CDC6
ENSG00000131759,8.798308087,9.189010177,8.785936958,8.887500097,9.323776915,9.254342551,RARA
ENSG00000265666,5.567959004,6.029684969,5.972483347,6.215473297,6.275137565,6.227492327,RARA-AS1
ENSG00000278918,5.498743378,5.189162296,5.439609499,5.584068768,5.420739173,5.432258496,NA
ENSG00000266208,6.603172356,6.949157882,7.206768446,6.877460515,7.415115246,7.352824985,NA
ENSG00000183153,5.909094875,5.445850141,6.20214248,6.142087005,5.914592584,6.349931106,GJD3
ENSG00000131747,13.12317907,13.26805887,13.29444805,12.99530035,13.11265027,13.18483326,TOP2A
ENSG00000222881,5.189162296,5.189162296,5.688194314,5.697936966,5.516311776,5.609230113,NA
ENSG00000141753,11.31995687,12.52953447,12.33453927,12.09013982,12.44723197,12.18352329,IGFBP4
ENSG00000131746,5.940416999,5.951347169,6.47326014,5.830756807,5.797987339,6.053701401,TNS4
ENSG00000126353,5.408278755,5.189162296,5.621870739,5.584068768,5.753413462,5.87118716,CCR7
ENSG00000073584,11.12453578,11.15815558,10.64567022,10.56100204,10.59556829,10.6536686,SMARCE1
ENSG00000278834,6.713925007,7.088972632,6.851070235,6.659007618,6.922980779,6.575126465,NA
ENSG00000213424,5.626144188,5.863047618,5.798853599,5.789926876,5.704791221,5.609230113,KRT222
ENSG00000186395,8.77612894,9.992777461,8.890799683,9.151020546,9.780899998,9.403813134,KRT10
ENSG00000167920,7.834053905,7.9625078,7.273767558,7.523665398,7.905739301,7.590471881,KRT10-AS1
ENSG00000171346,5.804830675,6.336528478,6.045212758,5.697936966,5.839347655,5.986200366,KRT15
ENSG00000171345,11.76484817,11.70379557,10.85684097,11.43423875,11.54911051,11.72263595,KRT19
ENSG00000186847,5.189162296,8.022772781,7.316574101,7.381635241,7.364071557,7.463735308,KRT14
ENSG00000186832,5.189162296,5.951347169,5.798853599,6.089336173,5.949220366,5.949963422,KRT16
ENSG00000128422,6.687252287,7.976128586,7.81159237,7.501025787,7.803394371,7.742765617,KRT17
ENSG00000214514,5.408278755,5.445850141,5.688194314,5.417635302,5.420739173,5.189162296,NA
ENSG00000173812,13.05033462,13.46618075,12.65092842,12.66708808,13.14406843,12.86463208,EIF1
ENSG00000173805,7.131382911,7.178266681,7.705820106,7.389940005,7.472268556,7.48134672,HAP1
ENSG00000173801,11.94009748,11.92056939,11.48458142,11.90039017,11.97424645,12.16178293,JUP
ENSG00000141696,9.851746329,10.05384947,9.791167299,10.17097198,10.02250501,10.02008209,P3H4
ENSG00000141756,11.9011858,12.1157735,11.8584595,12.34760261,12.05440269,12.03436908,FKBP10
ENSG00000141698,10.50669921,10.80253988,10.15880816,10.61769693,10.83768844,10.63305392,NT5C3B
ENSG00000161594,5.677261421,5.700534186,5.746412163,5.417635302,5.589411128,5.189162296,KLHL10
ENSG00000259623,7.608478869,8.394479942,7.882428713,7.812183475,8.197605457,7.757094992,NA
ENSG00000178502,6.929742546,6.310202819,6.704495357,6.786928689,6.401586645,6.593376225,KLHL11
ENSG00000131473,13.29351,13.00274502,13.12892722,13.38119793,13.27364537,13.7476385,ACLY
ENSG00000204815,6.700667582,6.165862776,5.891468628,6.261191164,6.180073376,6.145113372,ODAD4
ENSG00000173786,11.15046156,10.93904072,10.66833283,10.73493517,10.94088617,10.98323343,CNP
ENSG00000168259,11.1832736,11.12636539,11.00119335,11.00210223,11.11034249,11.4111347,DNAJC7
ENSG00000168256,10.37080615,10.3097803,10.00308148,10.13256076,10.32891605,10.39221965,NKIRAS2
ENSG00000187595,7.755232743,7.82592167,7.171905178,7.847981242,7.719616062,7.199430634,ZNF385C
ENSG00000267221,6.918732968,7.372227129,7.08661514,7.061834198,6.922980779,6.3726199,C17orf113
ENSG00000108771,7.083965685,7.075681686,7.021922891,6.877460515,6.947358678,6.83633584,DHX58
ENSG00000108773,9.749286963,9.676372825,10.29426204,10.27615109,9.676616381,9.813879083,KAT2A
ENSG00000260325,5.498743378,5.700534186,6.009739195,5.644691308,5.797987339,5.87118716,HSPB9
ENSG00000108774,10.60140596,10.82298113,10.41457115,10.50836009,10.91224792,10.76464881,RAB5C
ENSG00000089558,5.723345127,5.700534186,6.111632181,6.00296225,5.914592584,5.67365026,KCNH4
ENSG00000167925,8.532918175,8.642629044,8.063351134,8.86769447,8.638058602,8.364327038,GHDC
ENSG00000173757,10.9104771,10.31503984,10.46385144,10.48638371,10.1149746,10.51817375,STAT5B
ENSG00000126561,8.097221507,8.035816398,8.110985394,7.987853996,7.745946826,7.54954867,STAT5A
ENSG00000168610,11.47118104,11.2887928,11.52507896,11.33119808,11.47988852,11.67669645,STAT3
ENSG00000177469,11.3156671,10.82205824,10.88823444,11.12272051,11.15693001,11.29846492,CAVIN1
ENSG00000033627,10.19292795,10.19321854,10.12926576,10.53893048,10.3633973,10.39221965,ATP6V0A1
ENSG00000267632,5.408278755,5.445850141,5.688194314,5.584068768,5.420739173,5.189162296,NA
ENSG00000267185,5.408278755,5.189162296,5.621870739,5.417635302,5.704791221,5.532547962,NA
ENSG00000108784,9.444410937,9.86943243,9.442966862,10.14898175,9.822088257,9.559208453,NAGLU
ENSG00000108785,5.626144188,5.908663472,6.20214248,5.789926876,5.839347655,5.911737781,NA
ENSG00000108786,6.301092839,6.627551456,6.47326014,6.548223885,6.275137565,6.498830838,HSD17B1
ENSG00000266962,8.163459312,7.955646749,7.916523037,8.244622239,8.173895959,8.177568343,HSD17B1-AS1
ENSG00000068120,10.75649177,10.82298113,10.87134994,11.06459928,11.10418021,11.18913233,COASY
ENSG00000108788,9.620494581,9.7067366,9.57632442,9.647594843,9.762208407,9.944464157,MLX
ENSG00000131470,8.32229244,8.177635607,8.400747875,8.442436716,8.284208345,8.608793109,PSMC3IP
ENSG00000141699,9.645063223,9.858659904,9.739926241,9.854992181,9.97597078,9.778438134,RETREG3
ENSG00000280183,5.189162296,5.551698105,5.542906217,5.189162296,5.189162296,5.609230113,NA
ENSG00000131462,11.03864166,11.34640062,11.18595074,11.25257982,11.55047068,11.44592181,TUBG1
ENSG00000037042,8.337610901,8.659390475,8.890799683,8.359292341,8.35741015,8.118506727,TUBG2
ENSG00000068137,9.235573551,9.536833891,9.278051948,9.393332962,9.400417207,9.331025191,PLEKHH3
ENSG00000184451,6.543284357,7.307041695,7.048206178,6.902102406,7.09496474,6.64635651,CCR10
ENSG00000108797,8.956944751,8.794401711,9.25734112,9.160335965,8.504687551,8.557556797,CNTNAP1
ENSG00000267765,5.189162296,5.189162296,5.189162296,5.644691308,5.189162296,5.67365026,NA
ENSG00000108799,8.81743534,8.290240463,8.982167315,8.853377171,8.288621538,8.336440665,EZH1
ENSG00000273650,5.189162296,5.189162296,5.621870739,5.644691308,5.189162296,5.189162296,NA
ENSG00000214578,5.940416999,6.310202819,5.972483347,5.905045407,6.013751239,5.986200366,NA
ENSG00000197291,6.700667582,6.824397576,6.925220488,6.926247228,6.582166034,6.416476858,RAMP2-AS1
ENSG00000131477,8.159139961,8.878969962,7.782199385,7.982522945,8.301778494,8.016108527,RAMP2
ENSG00000131475,10.84648637,11.26046519,10.37557401,10.63943292,10.92768548,10.62738017,VPS25
ENSG00000126562,6.543284357,6.226424016,6.632750797,6.443106707,6.319181188,6.498830838,WNK4
ENSG00000183978,9.841158725,10.18318527,9.410529256,9.591995292,9.943168978,9.898052823,COA3
ENSG00000176563,5.677261421,5.863047618,6.111632181,5.789926876,5.753413462,5.532547962,CNTD1
ENSG00000126581,9.785638922,9.47933503,9.633622539,9.490578327,9.610209033,9.776728482,BECN1
ENSG00000131467,12.35924425,12.3317777,12.03859899,12.29038959,12.66502831,12.89739749,PSME3
ENSG00000131480,6.479805836,6.739116845,7.608097738,7.040250337,6.722151947,6.575126465,AOC2
ENSG00000131471,6.174955474,6.435203297,7.616517007,7.007150823,6.381631425,6.326693989,AOC3
ENSG00000108825,6.19726283,5.445850141,6.009739195,5.939237045,5.797987339,6.145113372,PTGES3L-AARSD1
ENSG00000266967,7.575788913,7.372227129,7.861559028,7.744016604,7.423433057,7.55783394,AARSD1
ENSG00000267060,7.034675336,7.261692708,6.704495357,6.877460515,7.283558533,6.999773448,PTGES3L
ENSG00000198863,9.379954273,8.868219864,9.013431222,9.011227518,9.194728035,9.22197861,RUNDC1
ENSG00000281079,5.408278755,5.189162296,5.542906217,5.644691308,5.189162296,5.189162296,NA
ENSG00000131469,13.88382297,14.10405109,13.53018741,13.46032031,13.77778306,13.4267192,RPL27
ENSG00000068079,7.149860196,7.153392343,6.47326014,6.531423742,6.401586645,6.349931106,IFI35
ENSG00000108828,13.44856027,13.37775621,12.77136429,13.0532526,13.26165577,13.17692894,VAT1
ENSG00000108830,12.15700442,12.3911435,10.91566866,11.30267454,11.36502296,11.01399223,RND2
ENSG00000012048,10.23293769,9.488691037,9.739926241,9.734176245,9.349084865,9.845208974,BRCA1
ENSG00000198496,6.99377706,6.978424095,6.910753951,6.800298372,6.971255409,6.713268189,NBR2
ENSG00000267681,5.804830675,5.81385455,5.933175411,5.971810852,5.516311776,5.730209027,NA
ENSG00000267002,6.907621633,7.284566025,7.916523037,7.718358337,7.062433588,7.073937029,NA
ENSG00000267595,5.408278755,5.189162296,5.688194314,5.417635302,5.189162296,5.189162296,NA
ENSG00000267340,5.498743378,5.189162296,5.746412163,5.417635302,5.589411128,5.189162296,NA
ENSG00000188554,10.64081722,10.00259438,10.48731944,9.969086294,10.03811939,10.44479062,NBR1
ENSG00000184988,6.558573183,6.756684702,6.406531859,6.386181084,6.582166034,6.173457947,TMEM106A
ENSG00000236383,5.567959004,5.63259774,5.798853599,5.830756807,5.589411128,5.432258496,CCDC200
ENSG00000279602,5.940416999,5.700534186,5.621870739,5.644691308,5.839347655,5.532547962,NA
ENSG00000188825,5.87622439,6.100649185,5.846904353,6.032849889,5.704791221,5.827866732,LINC00910
ENSG00000175906,8.172058148,8.486838626,7.796974872,8.199654625,8.270884894,8.16170684,ARL4D
ENSG00000067596,10.7165468,9.904769078,10.35870542,10.41255322,10.19259128,10.63964517,DHX8
ENSG00000175832,10.34389337,11.35344244,11.77379199,11.18314895,11.80679847,12.05950521,ETV4
ENSG00000005102,5.189162296,5.189162296,5.542906217,5.644691308,5.516311776,5.67365026,MEOX1
ENSG00000267253,5.189162296,5.63259774,5.439609499,5.584068768,5.189162296,5.532547962,WHSC1L2P
ENSG00000167941,5.87622439,5.76015704,5.972483347,6.366452953,6.101201255,6.053701401,SOST
ENSG00000108861,9.698853159,9.550297585,9.719285264,9.644285739,9.694804809,9.771587293,DUSP3
ENSG00000231256,5.408278755,5.76015704,5.621870739,5.745928069,5.650840947,5.730209027,CFAP97D1
ENSG00000161647,6.646012293,6.992797736,7.465650524,7.231693406,6.779177768,6.729392189,MPP3
ENSG00000161649,5.189162296,5.700534186,5.542906217,5.417635302,5.650840947,5.189162296,CD300LG
ENSG00000108852,10.23091273,10.08959328,9.868171802,10.24266663,10.35303533,10.67307494,MPP2
ENSG00000267496,5.408278755,5.76015704,5.189162296,5.189162296,5.189162296,5.189162296,FAM215A
ENSG00000261514,5.567959004,5.63259774,5.439609499,5.584068768,5.797987339,5.609230113,LINC01976
ENSG00000108849,5.189162296,5.445850141,5.542906217,5.189162296,5.589411128,5.189162296,PPY
ENSG00000131096,6.446543381,6.56723399,5.972483347,6.325746463,6.440332858,6.115774726,PYY
ENSG00000161653,7.112630558,7.424172478,7.64967765,7.672255565,8.115295034,8.079576151,NAGS
ENSG00000091947,9.485827486,9.592118422,9.056082069,9.22167741,9.204011083,8.813881364,TMEM101
ENSG00000221044,5.408278755,5.189162296,5.688194314,5.511936063,5.420739173,5.189162296,LOC124904152
ENSG00000161654,10.52085257,10.41025864,10.31564891,10.38311801,10.66756055,10.45015805,LSM12
ENSG00000141349,11.38963599,12.05031616,11.38818725,11.63185951,12.09442496,11.82775973,G6PC3
ENSG00000108840,11.45523672,10.88880435,10.69352951,10.82814507,10.75513305,10.81875111,HDAC5
ENSG00000125319,8.629072185,8.813218047,8.684463237,8.720760807,8.67540509,8.904738526,HROB
ENSG00000161664,6.053486502,6.029684969,6.555989798,6.424489869,6.361260953,6.173457947,ASB16
ENSG00000267080,7.549050856,7.82592167,7.988690109,7.672255565,7.630329661,7.507333409,ASB16-AS1
ENSG00000168591,8.764908368,8.786804975,8.907550423,9.132205763,9.047730719,8.904738526,TMUB2
ENSG00000087152,11.58684067,11.30473362,11.27014926,11.54553319,11.50723029,11.68763812,ATXN7L3
ENSG00000267394,5.723345127,5.189162296,5.621870739,5.511936063,5.704791221,6.115774726,NA
ENSG00000108312,12.04112347,11.52314164,11.18731553,11.42992937,11.32319322,11.64430079,UBTF
ENSG00000260793,5.567959004,5.99156911,6.045212758,5.939237045,5.914592584,5.781166397,ATXN7L3-AS1
ENSG00000004939,5.677261421,5.445850141,5.439609499,5.644691308,5.420739173,5.609230113,SLC4A1
